,Lat,Lon
350,5.02733492,7.90466309
351,59.934047,30.30595
352,59.95,30.3167
353,54.82704884,55.042319
354,59.8427,30.3219
355,59.95,30.3167
356,58.86535022,42.61368749
357,59.95,30.3167
358,59.94,30.32861111
359,59.95,30.3167
360,55.77255,37.61898
361,59.95,30.3167
362,55.71428,37.56322
363,59.95,30.3167
364,6.46678646,3.49159241
365,5.02733492,7.90466309
366,59.934047,30.30595
367,59.95,30.3167
368,54.82704884,55.042319
369,59.8427,30.3219
370,59.95,30.3167
371,58.86535022,42.61368749
372,59.95,30.3167
373,59.94,30.32861111
374,59.92544,30.29594
375,55.71583333,37.55361111
376,41.691828,-8.83441
377,55.71583333,37.55361111
378,59.95,30.3167
379,59.95,30.3167
380,55.77255,37.61898
381,59.95,30.3167
382,55.71428,37.56322
383,59.95,30.3167
384,6.46678646,3.49159241
385,5.02733492,7.90466309
386,59.934047,30.30595
387,59.95,30.3167
388,54.82704884,55.042319
389,59.8427,30.3219
390,59.95,30.3167
391,58.86535022,42.61368749
392,59.95,30.3167
393,59.94,30.32861111
394,59.92544,30.29594
395,59.95,30.3167
396,55.77255,37.61898
397,59.95,30.3167
398,55.71428,37.56322
399,59.95,30.3167
400,6.46678646,3.49159241
401,5.02733492,7.90466309
402,59.934047,30.30595
403,59.95,30.3167
404,54.82704884,55.042319
405,59.8427,30.3219
406,59.95,30.3167
407,58.86535022,42.61368749
408,59.95,30.3167
409,59.94,30.32861111
410,59.92544,30.29594
411,55.71583333,37.55361111
412,41.691828,-8.83441
413,55.71583333,37.55361111
414,59.95,30.3167
415,59.95,30.3167
416,55.77255,37.61898
417,59.95,30.3167
418,55.71428,37.56322
419,59.95,30.3167
420,6.46678646,3.49159241
421,5.02733492,7.90466309
422,59.934047,30.30595
423,59.95,30.3167
424,54.82704884,55.042319
425,59.8427,30.3219
426,59.95,30.3167
427,58.86535022,42.61368749
428,59.95,30.3167
429,59.94,30.32861111
430,59.92544,30.29594
431,59.95,30.3167
432,55.77255,37.61898
433,59.95,30.3167
434,55.71428,37.56322
435,59.95,30.3167
436,6.46678646,3.49159241
437,5.02733492,7.90466309
438,59.934047,30.30595
439,59.95,30.3167
440,54.82704884,55.042319
441,59.8427,30.3219
442,59.95,30.3167
443,58.86535022,42.61368749
444,59.95,30.3167
445,59.94,30.32861111
446,59.92544,30.29594
447,55.71583333,37.55361111
448,41.691828,-8.83441
449,55.71583333,37.55361111
450,59.95,30.3167
451,55.77255,37.61898
452,59.95,30.3167
453,55.71428,37.56322
454,59.95,30.3167
455,6.46678646,3.49159241
456,5.02733492,7.90466309
457,59.934047,30.30595
458,59.95,30.3167
459,54.82704884,55.042319
460,59.8427,30.3219
461,59.95,30.3167
462,58.86535022,42.61368749
463,59.95,30.3167
464,59.94,30.32861111
465,59.92544,30.29594
466,55.71583333,37.55361111
467,59.95,30.3167
468,55.77255,37.61898
469,59.95,30.3167
470,55.71428,37.56322
471,59.95,30.3167
472,6.46678646,3.49159241
473,5.02733492,7.90466309
474,59.934047,30.30595
475,59.95,30.3167
476,54.82704884,55.042319
477,59.8427,30.3219
478,59.95,30.3167
479,58.86535022,42.61368749
480,59.95,30.3167
481,59.94,30.32861111
482,59.92544,30.29594
483,55.71583333,37.55361111
484,41.691828,-8.83441
485,55.71583333,37.55361111
486,59.95,30.3167
487,59.95,30.3167
488,55.77255,37.61898
489,59.95,30.3167
490,55.71428,37.56322
491,59.95,30.3167
492,6.46678646,3.49159241
493,5.02733492,7.90466309
494,59.934047,30.30595
495,59.95,30.3167
496,54.82704884,55.042319
497,59.8427,30.3219
498,59.95,30.3167
499,58.86535022,42.61368749
500,59.95,30.3167
501,59.94,30.32861111
502,59.92544,30.29594
503,55.71583333,37.55361111
504,41.691828,-8.83441
505,55.71583333,37.55361111
506,59.95,30.3167
507,55.77255,37.61898
508,59.95,30.3167
509,55.71428,37.56322
510,59.95,30.3167
511,6.46678646,3.49159241
512,5.02733492,7.90466309
513,59.934047,30.30595
514,59.95,30.3167
515,54.82704884,55.042319
516,59.8427,30.3219
517,59.95,30.3167
518,58.86535022,42.61368749
519,59.95,30.3167
520,59.94,30.32861111
521,59.92544,30.29594
522,55.71583333,37.55361111
523,41.691828,-8.83441
524,55.71583333,37.55361111
525,59.95,30.3167
526,59.95,30.3167
527,55.77255,37.61898
528,59.95,30.3167
529,55.71428,37.56322
530,59.95,30.3167
531,6.46678646,3.49159241
532,5.02733492,7.90466309
533,59.934047,30.30595
534,59.95,30.3167
535,54.82704884,55.042319
536,59.8427,30.3219
537,59.95,30.3167
538,58.86535022,42.61368749
539,59.95,30.3167
540,59.94,30.32861111
541,59.92544,30.29594
542,55.71583333,37.55361111
543,41.691828,-8.83441
544,55.71583333,37.55361111
545,59.95,30.3167
546,55.77255,37.61898
547,59.95,30.3167
548,55.71428,37.56322
549,59.95,30.3167
550,6.46678646,3.49159241
551,5.02733492,7.90466309
552,59.934047,30.30595
553,59.95,30.3167
554,54.82704884,55.042319
555,59.8427,30.3219
556,59.95,30.3167
557,58.86535022,42.61368749
558,59.95,30.3167
559,59.94,30.32861111
560,59.92544,30.29594
561,55.71583333,37.55361111
562,41.691828,-8.83441
563,55.71583333,37.55361111
564,59.95,30.3167
565,59.95,30.3167
566,55.77255,37.61898
567,59.95,30.3167
568,55.71428,37.56322
569,59.95,30.3167
570,6.46678646,3.49159241
571,5.02733492,7.90466309
572,59.934047,30.30595
573,59.95,30.3167
574,55.77255,37.61898
575,59.95,30.3167
576,55.71428,37.56322
577,59.95,30.3167
578,6.46678646,3.49159241
579,5.02733492,7.90466309
580,59.934047,30.30595
581,59.95,30.3167
582,54.82704884,55.042319
583,59.8427,30.3219
584,59.95,30.3167
585,58.86535022,42.61368749
586,59.95,30.3167
587,59.94,30.32861111
588,59.92544,30.29594
589,55.71583333,37.55361111
590,41.691828,-8.83441
591,55.71583333,37.55361111
592,59.95,30.3167
593,35.0,135.75
594,59.95,30.3167
595,55.77255,37.61898
596,59.95,30.3167
597,55.71428,37.56322
598,59.95,30.3167
599,6.46678646,3.49159241
600,5.02733492,7.90466309
601,59.934047,30.30595
602,59.95,30.3167
603,54.82704884,55.042319
604,59.8427,30.3219
605,59.95,30.3167
606,58.86535022,42.61368749
607,59.95,30.3167
608,59.94,30.32861111
609,59.95,30.3167
610,55.77255,37.61898
611,59.95,30.3167
612,55.71428,37.56322
613,59.95,30.3167
614,6.46678646,3.49159241
615,5.02733492,7.90466309
616,59.934047,30.30595
617,59.95,30.3167
618,54.82704884,55.042319
619,59.8427,30.3219
620,59.95,30.3167
621,58.86535022,42.61368749
622,59.95,30.3167
623,59.94,30.32861111
624,59.92544,30.29594
625,55.71583333,37.55361111
626,41.691828,-8.83441
627,55.71583333,37.55361111
628,59.95,30.3167
629,59.95,30.3167
630,55.77255,37.61898
631,59.95,30.3167
632,55.71428,37.56322
633,59.95,30.3167
634,6.46678646,3.49159241
635,5.02733492,7.90466309
636,59.934047,30.30595
637,59.95,30.3167
638,54.82704884,55.042319
639,59.8427,30.3219
640,59.95,30.3167
641,58.86535022,42.61368749
642,59.95,30.3167
643,59.94,30.32861111
644,59.92544,30.29594
645,55.71583333,37.55361111
646,59.95,30.3167
647,59.95,30.3167
648,55.77255,37.61898
649,59.95,30.3167
650,55.71428,37.56322
651,59.95,30.3167
652,6.46678646,3.49159241
653,5.02733492,7.90466309
654,59.934047,30.30595
655,59.95,30.3167
656,54.82704884,55.042319
657,59.8427,30.3219
658,59.95,30.3167
659,58.86535022,42.61368749
660,59.95,30.3167
661,59.94,30.32861111
662,59.92544,30.29594
663,55.71583333,37.55361111
664,41.691828,-8.83441
665,55.71583333,37.55361111
666,59.95,30.3167
667,35.0,135.75
668,59.941158,30.326188
669,25.8081,-80.3533
670,-2.0053689,30.0892638
671,59.95,30.3167
672,26.27008,-80.25919
673,26.27008,-80.25919
674,5.65638696,-0.15742693
675,-23.08638889,-46.95055556
676,59.9404,30.3139
677,59.95,30.3167
678,55.77255,37.61898
679,59.95,30.3167
680,55.71428,37.56322
681,59.95,30.3167
682,59.95,30.3167
683,55.77255,37.61898
684,59.95,30.3167
685,55.71428,37.56322
686,59.95,30.3167
687,6.46678646,3.49159241
688,5.02733492,7.90466309
689,59.934047,30.30595
690,59.95,30.3167
691,54.82704884,55.042319
692,59.8427,30.3219
693,59.95,30.3167
694,58.86535022,42.61368749
695,59.95,30.3167
696,59.94,30.32861111
697,59.92544,30.29594
698,55.71583333,37.55361111
699,41.691828,-8.83441
700,55.71583333,37.55361111
701,59.95,30.3167
702,35.0,135.75
703,59.95,30.3167
704,55.77255,37.61898
705,59.95,30.3167
706,55.71428,37.56322
707,59.95,30.3167
708,59.95,30.3167
709,55.77255,37.61898
710,59.95,30.3167
711,55.71428,37.56322
712,59.95,30.3167
713,6.46678646,3.49159241
714,5.02733492,7.90466309
715,59.934047,30.30595
716,59.95,30.3167
717,54.82704884,55.042319
718,59.8427,30.3219
719,59.95,30.3167
720,58.86535022,42.61368749
721,59.95,30.3167
722,59.94,30.32861111
723,59.92544,30.29594
724,55.71583333,37.55361111
725,41.691828,-8.83441
726,55.71583333,37.55361111
727,59.95,30.3167
728,59.95,30.3167
729,55.77255,37.61898
730,59.95,30.3167
731,55.71428,37.56322
732,59.95,30.3167
733,6.46678646,3.49159241
734,5.02733492,7.90466309
735,59.934047,30.30595
736,59.95,30.3167
737,54.82704884,55.042319
738,59.8427,30.3219
739,59.95,30.3167
740,58.86535022,42.61368749
741,59.95,30.3167
742,59.94,30.32861111
743,59.95,30.3167
744,55.77255,37.61898
745,59.95,30.3167
746,55.71428,37.56322
747,59.95,30.3167
748,6.46678646,3.49159241
749,5.02733492,7.90466309
750,59.934047,30.30595
751,59.95,30.3167
752,54.82704884,55.042319
753,59.8427,30.3219
754,59.95,30.3167
755,58.86535022,42.61368749
756,59.95,30.3167
757,59.94,30.32861111
758,59.92544,30.29594
759,59.95,30.3167
760,55.77255,37.61898
761,59.95,30.3167
762,55.71428,37.56322
763,59.95,30.3167
764,6.46678646,3.49159241
765,5.02733492,7.90466309
766,59.934047,30.30595
767,59.95,30.3167
768,54.82704884,55.042319
769,59.8427,30.3219
770,59.95,30.3167
771,58.86535022,42.61368749
772,59.95,30.3167
773,59.94,30.32861111
774,59.92544,30.29594
775,55.71583333,37.55361111
776,41.691828,-8.83441
777,55.71583333,37.55361111
778,59.95,30.3167
779,35.0,135.75
780,59.941158,30.326188
781,25.8081,-80.3533
782,-2.0053689,30.0892638
783,59.95,30.3167
784,26.27008,-80.25919
785,26.27008,-80.25919
786,5.65638696,-0.15742693
787,-23.08638889,-46.95055556
788,59.9404,30.3139
789,55.7522,37.6156
790,31.99645402,35.83766078
791,49.574515,10.915582
792,10.2851985,11.1780713
793,55.71813,37.57155
794,55.75583333,37.61777778
795,1.36068237,103.81569702
796,55.71565318,37.55386591
797,59.95,30.3167
798,-7.7659226,110.3825003
799,43.402267,39.956111
800,55.71565318,37.55386591
801,5.0382789,7.91564941
802,53.2768919,-2.8908183
803,59.95,30.3167
804,59.93668731,30.327165
805,26.11945,-80.1348
806,59.95,30.31666667
807,59.93856502,30.31537515
808,39.880452,32.881993
809,55.7522,37.6156
810,59.95,30.3167
811,55.7522,37.6156
812,10.7141781,122.5514351
813,-0.0244,37.9039
814,35.6608336,139.7329239
815,41.49939,-81.70064
816,59.4615,108.8318
817,59.4615,108.8318
818,59.4615,108.8318
819,47.5667,7.6
820,61.52401,105.318756
821,26.2527266,78.1430813
822,59.95,30.31666667
823,19.3158277,84.8527025
824,-7.84682187,110.13265621
825,59.95,30.3167
826,59.95,30.31666667
827,59.93585717,30.35471209
828,4.78857447,7.05322266
829,59.95,30.317
830,55.71583333,37.55361111
831,6.55956752,3.35083008
832,4.76667816,7.07519531
833,9.10616471,7.40478516
834,59.9314819,30.3129195
835,9.10616471,7.3828125
836,51.5103298,-0.1293701
837,55.71573883,37.55386514
838,59.94110535,30.32548428
839,59.94110535,30.32548428
840,59.96009716,30.3211825
841,59.95,30.3167
842,59.94110535,30.32548428
843,59.95,30.3167
844,59.95,30.3167
845,5.0382789,7.92114258
846,59.95,30.3167
847,59.95,30.3167
848,59.95,30.317
849,59.94339,30.306842
850,59.95,30.3167
851,43.69466441,7.25814658
852,59.93922,30.35128
853,55.7522,37.6156
854,38.87360155,-77.37332907
855,59.98169598,30.1991961
856,59.95,30.31666667
857,51.48217862,-0.18016398
858,55.852472,-4.309626
859,59.93284,30.30358
860,43.6541,-79.42319
861,55.53811,37.36294
862,59.95,30.3167
863,59.95,30.3167
864,33.5833,130.4
865,59.93994073,30.32047214
866,55.53811,37.36294
867,59.95000394,30.31668131
868,59.95,30.31666667
869,59.95,30.3167
870,33.89059,-118.1705
871,59.93428,30.335099
872,59.9342802,30.3350986
873,39.96206,-75.14142
874,59.9342802,30.3350986
875,59.9342802,30.3350986
876,59.9342802,30.3350986
877,41.476,-74.0281
878,59.9342802,30.3350986
879,59.9342802,30.3350986
880,59.9342802,30.3350986
881,59.95,30.3167
882,59.95,30.3167
883,59.92803,30.37373
884,59.95,30.3167
885,59.95,30.3167
886,59.9342802,30.3350986
887,59.9342802,30.3350986
888,59.9390557,30.31612768
889,59.95,30.3167
890,59.95,30.3167
891,52.210569,21.021937
892,59.9342802,30.3350986
893,59.95,30.3167
894,59.9342802,30.3350986
895,59.91021283,30.4851199
896,59.95,30.3167
897,59.9342802,30.3350986
898,60.05860361,30.46797185
899,59.93751,30.29022
900,55.7522,37.6156
901,55.7522,37.6156
902,59.94567,30.26498
903,55.7522,37.6156
904,59.95,30.3167
905,55.7522,37.6156
906,55.53811,37.36294
907,59.94099209,30.31358202
908,59.95,30.3167
909,59.96907401,30.31579083
910,59.95,30.3167
911,59.81459415,30.4404782
912,59.95,30.31666667
913,59.93212178,30.23402388
914,59.95,30.3167
915,59.96907401,30.31579083
916,59.95,30.31666667
917,43.402267,39.956111
918,59.95,30.3167
919,59.97301135,30.22032022
920,56.83765,60.59891
921,59.95,30.3167
922,59.96907401,30.31579083
923,33.8197,-84.3281
924,59.96907401,30.31579083
925,59.99291365,30.1538873
926,59.95,30.3167
927,59.96907401,30.31579083
928,59.96907401,30.31579083
929,59.95,30.3167
930,59.95,30.3167
931,59.95,30.3167
932,59.97293924,30.22063694
933,59.95,30.3167
934,55.75583333,37.61777778
935,59.95,30.3167
936,55.75583333,37.61777778
937,59.97293924,30.22063694
938,55.7522,37.6156
939,59.93535471,30.32360673
940,59.95,30.3167
941,59.96907401,30.31579083
942,59.97133,30.22649
943,43.402267,39.956111
944,59.97293924,30.22063694
945,59.95,30.3167
946,59.95,30.3167
947,59.95,30.3167
948,59.94,30.32861111
949,59.95,30.3167
950,59.9251,30.3614
951,59.8683249,30.4640678
952,5.57635019,5.80078125
953,59.94100992,30.41089893
954,59.95,30.3167
955,59.95,30.3167
956,59.97301135,30.22032022
957,59.97293924,30.22063694
958,25.8081,-80.3533
959,59.95,30.3167
960,-26.15971666,27.99121745
961,59.94,30.32861111
962,59.95027778,30.29194444
963,59.97293924,30.22063694
964,59.95,30.3167
965,59.97293924,30.22063694
966,59.84406667,30.32676333
967,59.95,30.3167
968,59.95,30.3167
969,59.95,30.3167
970,59.95,30.3167
971,59.95,30.3167
972,59.97293924,30.22063694
973,59.97293924,30.22063694
974,59.95,30.3167
975,43.402267,39.956111
976,48.1628,11.4471
977,59.8419916,30.346924
978,48.13797595,11.56915959
979,59.95,30.3167
980,59.93233514,30.35495055
981,59.95,30.31666667
982,59.4615,108.8318
983,59.97295278,30.22053333
984,59.92838,30.30052
985,59.97293924,30.22063694
986,59.93668731,30.327165
987,59.9419004,30.37838864
988,59.95,30.3167
989,59.92576389,30.39578889
990,59.95,30.3167
991,59.95,30.3167
992,59.79968443,30.27239799
993,59.98169598,30.1991961
994,59.93235889,30.40325755
995,59.95,30.3167
996,43.402267,39.956111
997,59.94732142,30.33849466
998,4.74478115,7.05322266
999,59.93271,30.2982
1000,59.95,30.31666667
1001,59.95,30.3167
1002,59.4615,108.8318
1003,43.402267,39.956111
1004,59.97301135,30.22032022
1005,43.402267,39.956111
1006,59.95,30.31666667
1007,59.19483563,9.58894206
1008,59.93271,30.2982
1009,59.95,30.3167
1010,59.95,30.3167
1011,59.95,30.3167
1012,43.402267,39.956111
1013,6.4493857,3.3661196
1014,43.402267,39.956111
1015,59.95,30.31666667
1016,59.95,30.3167
1017,59.99849774,30.29961497
1018,59.99849774,30.29961497
1019,54.71192885,20.50872803
1020,55.75,37.61666694
1021,55.75,37.61666694
1022,59.95,30.3167
1023,59.95,30.3167
1024,59.93444444,30.33305556
1025,25.263664,51.448078
1026,55.71565318,37.55386591
1027,59.95,30.3167
1028,55.7522,37.6156
1029,59.9342802,30.3350986
1030,59.9342802,30.3350986
1031,59.9342802,30.3350986
1032,59.9342802,30.3350986
1033,59.9343,30.3245
1034,59.9342802,30.3350986
1035,59.95,30.3167
1036,59.95,30.3167
1037,59.95,30.3167
1038,59.9502,30.3164
1039,59.95,30.3167
1040,59.9342802,30.3350986
1041,59.95,30.3167
1042,59.9342802,30.3350986
1043,59.95,30.3167
1044,59.9342802,30.3350986
1045,59.9342802,30.3350986
1046,59.95,30.3167
1047,59.95,30.3167
1048,59.9342802,30.3350986
1049,55.7522,37.6156
1050,59.95,30.3167
1051,55.818837,49.158497
1052,59.95,30.3167
1053,52.210569,21.021937
1054,59.95,30.31666667
1055,59.95,30.3167
1056,59.9342802,30.3350986
1057,59.95,30.3167
1058,59.95,30.3167
1059,43.402267,39.956111
1060,59.942192,30.279188
1061,59.75963999,30.35215095
1062,59.83747667,30.331355
1063,59.84375167,30.32388167
1064,59.9357753,30.3168982
1065,43.402267,39.956111
1066,55.81769,37.44055
1067,55.818837,49.158497
1068,55.818837,49.158497
1069,60.05,30.3167
1070,59.95,30.31666667
1071,59.95,30.3167
1072,6.4833947,3.75301
1073,59.95,30.31666667
1074,55.81769,37.44055
1075,59.95,30.3167
1076,59.97293924,30.22063694
1077,59.95,30.31666667
1078,59.95,30.3167
1079,46.93971485,7.45147705
1080,55.81769,37.44055
1081,59.72955474,29.951656
1082,59.95,30.3167
1083,59.95,30.3167
1084,59.95,30.3167
1085,54.71666667,20.5
1086,55.71161731,37.54392904
1087,59.96049,30.28651
1088,52.210569,21.021937
1089,55.818837,49.158497
1090,60.0774522,30.3359513
1091,59.95,30.31666667
1092,59.4615,108.8318
1093,59.95,30.31666667
1094,43.402267,39.956111
1095,59.95036878,30.31591415
1096,59.92566254,30.29449459
1097,59.95,30.3167
1098,59.88497219,29.90902415
1099,59.88497219,29.90902415
1100,55.81769,37.44055
1101,54.71666667,20.5
1102,55.03820278,82.92501944
1103,55.03820278,82.92501944
1104,59.95,30.3167
1105,59.95,30.3167
1106,59.95,30.31666667
1107,59.79968443,30.27239799
1108,59.95,30.31666667
1109,59.95,30.31666667
1110,59.95,30.31666667
1111,59.95,30.31666667
1112,59.95,30.31666667
1113,59.95,30.31666667
1114,50.941047,6.94186126
1115,55.852472,-4.309626
1116,52.210569,21.021937
1117,59.95,30.3167
1118,59.93333333,30.34333333
1119,59.95,30.3167
1120,55.75697,37.61502
1121,5.0382789,7.91564941
1122,55.818837,49.158497
1123,60.01352907,30.31177309
